url,headline,published_date,keywords,tag,lead,copy, img_src
https://www.tnp.sg/entertainment/school-frock/school-frock-captain-marvel-stars-redeem-themselves-red-carpet,School of Frock: Captain Marvel stars redeem themselves on red carpet,"Mar 12, 2019 06:00 am",Fashion,School of Frock,"The more I look at this holographic fashion fantasy, the more it works - even if it seems as though she is dragging sad drapes across the floor.","Premiere of Captain Marvel in Los AngelesTop and pants: Ralph & RussoShoes: Christian LouboutinThose iridescent fringed pants would also be silly on mere mortals, but Chan has the poise, bearing and height to own them like a boss.Screening of Captain Marvel in New York CityTop, pants and shoes: RodarteClutch: Edie ParkerElectric blue taffeta ball-gowns and pastel tulle frocks just aren't Larson's jam.She needs something bold and ""out there"", like this rainbow sequinned two-piece. I am embracing how goofy everything is, down to the sandals and clutch. Captain Marvel: The Disco Years? I am so there.Screening of Gloria Bell in New York CityDress: GivenchyShoes: Not knownIf an ostrich had to die for fashion, at least make it count. The 1970s autumnal colour story flatters Moore, but this luxurious bath mat of a dress is inviting for all the wrong reasons. I just want to step all over her and rub my dirty feet in it.Christian Cowan x The Powerpuff Girls fashion show in Los AngelesTop, pants and bag: Not knownNothing ruins a tribute to Blossom, Bubbles and Buttercup than a tacky 38-year-old heiress acting cute. Also, nothing about this get-up of stars, stripes and fishnet screams girl power. Girl gone wild, maybe.Premiere of Captain Marvel in Los AngelesGown: GivenchyDid Givenchy make a pact with the devil? Because if Satan got married, this is exactly what I envision his bride would wear. The unholy union of latex and lace is pure horror, and she is literally giving me the creeps. Kids, look away please.",https://www.tnp.sg/sites/default/files/styles/image_embed/public/articles/2019/03/12/NP_20190312_JMFASH12_4684736.jpg?itok=nob8T8Vn
https://www.tnp.sg/entertainment/music/big-bangs-seungri-booked-alleged-sex-bribery,Big Bang's Seungri booked on alleged sex bribery,"Mar 12, 2019 06:00 am",Celebrities,Music,"SEOUL A member of K-pop boy band Big Bang, who goes by the stage name Seungri, has been charged with providing prostitutes to foreign investors in his private club, media reported on Sunday.","Yesterday, he announced his decision to quit show business.""I think it is right for me to retire from this industry. I will cooperate (with the) ongoing investigation and clarify every suspicion,"" he wrote on Instagram.""For the past 11/2 months, I have been denounced by the public, every investigation agency is probing me and I have been accused as a traitor.""And I can't let this cause further damage to others... I am done here for the sake of YG and #BigBang.""His agency, YG Entertainment, said on Monday that it was aware the 28-year-old singer had been charged, but it did not have any new comment. Shares of YG Entertainment fell as much as 14.2 per cent to its lowest since November 2018.Seungri, whose real name is Lee Seung-hyun, denied procuring prostitutes last month when a media outlet reported that he had been involved in ""sex bribery"".The scandal comes ahead of his military service enlistment on March 25. - REUTERS",https://www.tnp.sg/sites/default/files/styles/large-portrait/public/articles/2019/03/12/NP_20190312_SHOW12_4685165.jpg?itok=FEIP-YtQ
https://www.tnp.sg/entertainment/music/win-fan-pass-jeff-chang-press-conference,Win fan pass to Jeff Chang press conference,"Mar 12, 2019 06:00 am",Celebrities,Music,"Mandopop singer Jeff Chang will be holding a press conference at the Gain City Megastore@Sungei Kadut on March 16 at 1.30pm for his upcoming concert, as part of the local consumer electronics and IT retailer's 38th Anniversary Celebration.","After almost four years, Taiwan's Prince of Ballads returns to Singapore as part of the Jeff Chang 2019 Continuum World Concert Tour. The gig will be held on May 11 at 7.30pm at the Singapore Indoor Stadium.Tickets ($118 to $258) are now available from www.sportshubtix.sg, 3158-7888, the Singapore Indoor Stadium box office and all SingPost outlets.The press conference is by invitation only, but 50 lucky fans will be selected by concert promoter iMe SG and Gain City to attend the exclusive event.Simply spend $388 at Gain City Megastore@Sungei Kadut and WhatsApp your invoice to 9773-1212.",https://www.tnp.sg/sites/default/files/styles/large-portrait/public/articles/2019/03/12/NP_20190312_SHOW12J5IP_4685168.jpg?itok=-JGU9hh4
https://www.tnp.sg/lifestyle/health/what-do-when-your-hair-starts-turning-grey,What to do when your hair starts turning grey,"Mar 12, 2019 06:00 am",WELLNESS & BEAUTY,Health,"While stress, nutritional and hormonal factors may affect hair colour, the predisposition to go grey is genetic.","Celebrity hair and make-up artist Andrea Claire said: ""There's a massive movement for accepting grey hair and if you're not bothered by it, don't get bullied into colouring it.""But if you are bothered by it, here are some things you can do:Found your first grey where you usually part your hair? Just switch your part around. It'll give you a fresh look.According to Ms Claire, if you're less than 20 per cent grey, there are three options you can try at home.She said: ""Try temporary hair mascaras that wash out with shampoo or semi-permanent colour that stains the hair and gradually fades out four to six weeks later without demarcation lines, or you can foil those pieces with your own colour formula versus all over colour.""A touch of height at the roots can mask grey hair, and so can curls. Spray a volumiser at the roots, then blow-dry the hair upside down to create volume.Claire advises: ""Really stubborn greys or a lot of grey need colour formulas that include a base shade as well as a desired shade. Without the deposit of a base colour, you can end up with muddy-looking grey or even unintentional pink or violet. Always consult a pro when it comes to colour, especially when you're looking for clean results without mishaps.""This article first appeared on Her World Online (www.HerWorld.com)",https://www.tnp.sg/sites/default/files/styles/large-portrait/public/articles/2019/03/12/NP_20190312_GREY12_4685257.jpg?itok=DCgP6RNt
https://www.tnp.sg/lifestyle/fashion/how-dress-impress-work,How to dress to impress at work,"Mar 12, 2019 06:00 am",Shopping,Fashion,"Whether it's your first day at a new job or if you've been there for a while, and whether it's a fashion firm or an engineering company, how you present yourself is how people are going to perceive you - especially your bosses.","So if you're looking to stand out, either for an upcoming promotion or to refresh your look, here are our top tips on dressing to impress.Take style cues from the way your bosses dress. Are they decked out in luxury brands from head to toe or do they mix and match with high street labels? Do they follow the latest trends or have a distinct personal style?If your boss is a woman, does she wear a lot of make-up? And if it's a man, is he dapper and dandy?The answers are right in front of you, so pay close attention as it tells you what style your boss appreciates. Emulate their style in a way that's still representative of who you are with your own personal flair. And they'll slowly, but surely, start to notice you more because of it.First, keep your hair neat and tidy. If you find it hard to maintain long tresses, opt for a lob as it is chic, sophisticated and frames the face.As for make-up, less is more. Pay more attention to skincare and over time, you will realise you actually don't need a lot of cosmetics to shine.Lastly, don't neglect the state of your nails.Shopping at luxury labels is not for everyone and it definitely is not essential for looking your best. What does elevate your style game is the right fit.When out shopping, do not get disheartened when a fabulous piece does not fit right. Simply take it to a seamstress and get it altered.Wearing clothes that fit your body right demonstrates attention to detail, self-respect and an understanding of clothing that is often overlooked, which gives you a competitive edge. Looking sloppy in oversized and unflattering pieces does not.On Monday morning - or every morning till the weekend - deciding on what to wear is a struggle we can all relate to. Often times, we let our laziness (or one too many night caps) get the best of us and end up wearing something casual or comfortable. Well, your boss and peers will be able to tell.To combat that, plan your outfits a week in advance so all you have to do in the morning is put them on.Protip: Always dress more formal than you think you should - it'll never fail you.For starters, toss out all of your shoes showing obvious and irreparable signs of wear and tear. Next, look for sleek and classic designs when shopping for new ones. Invest in premium quality shoes so you can get more wear out of them.We recommend a nice pair of heels (preferably closed toed) and chic ballet flats.But if you love wearing trainers with your dresses, invest in a good sneaker cleaner, especially if you like wearing white shoes.One surefire way to give the wrong impression is to turn up to work in wrinkled, crumpled clothes as it suggests a lack of decorum.If ironing isn't your thing, invest in a steamer - a quicker and easier alternative. For quick on-the-go fixes, get a bottle of wrinkle release spray. Better yet, keep one at your desk.Don't buy the perfume you see everyone buzzing about on social media. Instead, search for unique scents at places like Jo Malone or Le Labo. And don't limit yourself to women's fragrances, try men's - it's something both sexes are attracted to. This way people (and your boss) will start to associate that scent with you, therefore taking better notice of you.Apply it sparingly so people don't tire of it and slightly further away from your wrist area (so it doesn't disappear when you wash your hands), and dab it on either sides of your neck.Knowing how to edit what you bring with you in your bag demonstrates the ability to plan, prioritise and anticipate needs - valuable qualities any boss would look for.Reserve your tote bags for the weekend and swap it out for more elegant, sophisticated and structured options like the Sac De Jour small croc-effect leather tote from Saint Laurent.Blazers are often associated with boring, masculine silhouettes reserved for executives or hedge fund managers, but it's actually fast becoming a staple in many fashionistas' wardrobe.It can take an outfit from zero to 100, and can be worn with jeans, a skirt and even over a party frock. It's an incredibly versatile piece, and successfully mastering the various ways to wear it will definitely allow you to stand out from your colleagues.",https://www.tnp.sg/sites/default/files/styles/large-portrait/public/articles/2019/03/12/NP_20190312_WORK12PQZW_4684701.jpg?itok=3zlofODF
https://www.tnp.sg/news/singapore/partner-us-man-behind-hiv-data-leak-loses-appeal-against-conviction,Partner of US man behind HIV data leak loses appeal against conviction,"Mar 12, 2019 06:00 am",COURT & CRIME,Singapore,The Singaporean doctor whose American partner is at the centre of the HIV registry leak lost his appeal yesterday against his conviction and two-year jail sentence for helping the partner dupe authorities into issuing him a pass to work in Singapore.,"Arguing his own case, Ler Teck Siang, 37, sought to disavow two statements he had given to the police, in which he confessed to submitting his own blood in place of that of HIV-positive Mikhy Farrera-Brochez to pass medical tests.His explanations were rejected by Justice Chua Lee Ming, who described them as ""creative but baseless and in part, illogical"".Justice Chua did not think the sentence was ""manifestly excessive"", noting that Ler was the instigator of the plan and that many agencies were deceived.Ler was ordered to start his sentence on March 21. Bail was maintained at $40,000, along with electronic tagging and a curfew.He was convicted and sentenced last September for abetment of cheating and for giving a false statement to a public servant.In March 2008, American Farrera-Brochez took an HIV test at a Singapore Anti-Tuberculosis Association (Sata) clinic using a fake Bahamian passport. He tested positive.Ten days later, Ler submitted a sample of his own blood in place of his partner's so that the American could get an employment pass.Ler used the same ruse again in November 2013 to keep the pass, after the Ministry of Health (MOH) flagged the American's HIV status to the Ministry of Manpower. He initially lied to the police and MOH officers but later confessed.Yesterday, Ler said he had fabricated the confessions.He claimed he had lied in retaliation because of MOH's discrimination against him owing to his sexual orientation.Referring to himself in the third person, Ler said: ""The retaliation was that he was expected to be co-operative, therefore he was not co-operative.""He also said he lied because he thought that he was expected to give a ""bargaining chip"" to investigators to stop Farrera-Brochez from disseminating MOH data.Ler argued there was no cheating as the American was not HIV-positive at the time.He insisted Farrera-Brochez ""most likely got someone else"" to do the test at Sata ""because of his fear of needles, and he had no regard for rules and regulations and laws"".Justice Chua, however, found that Farrera-Brochez did get tested at Sata and that Ler's admissions were ""clear beyond doubt"".He agreed with the prosecution's argument that Ler played the role of instigator, and was not just an accessory.FOR MORE, READ THE STRAITS TIMES TODAY",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_SELER12_4685509.jpg?itok=y05O5lUf
https://www.tnp.sg/news/world/aid-agency-distributes-free-food-pupils-yemen-schools,Aid agency distributes free food to pupils in Yemen schools ,"Mar 12, 2019 06:00 am",WORLD,World,"YEMEN Malnutrition is rife in wartime Yemen, but an aid agency has launched a campaign to distribute food to pupils.","Mona Agency is working with the country's food bank to provide meals to students to encourage impoverished families to keep sending them to school.""Unicef numbers state that there are more than 2 million students who drop out of school because of their parents' inability to pay their tuition or to pay for their daily school meals.""The project targets more than 10,000 students and we at Mona agency are participating as the executive partner of the Yemeni food bank,"" said aid worker Fatek Al-Radeeni.To reach the target, teams are working tirelessly - slicing up loaves of bread and handing out sandwiches.In November, Unicef said 1.8 million Yemeni children are malnourished.More than 400,000 of them suffering from severe acute malnutrition, a life-threatening condition that leaves them skeletal with muscle wasting.Yemen's nearly four-year-old civil war has burdened people financially because of the non-payment of salaries.That means that food supplies have dropped country-wide.- REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_FOOD12_4685441.jpg?itok=xc36aQZu
https://www.tnp.sg/news/world/south-korean-military-closely-monitoring-norths-facilities,South Korean military closely monitoring North’s facilities,"Mar 12, 2019 06:00 am",WORLD,World,SEOUL South Korea's military said yesterday it was closely monitoring North Korean facilities after a series of satellite images triggered international alarm that Pyongyang might be preparing a long-range missile or space launch.,"Any launch would send the stuttering talks on denuclearisation into disarray, after a high-stakes second summit between US President Donald Trump and North Korean leader Kim Jong Un collapsed last month without a deal.But some analysts suggest the North might be stage-managing activity at certain key sites, to stoke concern and secure ""better terms"" when the two sides next meet.Washington wants what administration officials have called a ""big deal"", with the complete elimination of weapons of mass destruction in return for the dropping of sanctions that have strangled the isolated North's economy.North Korea favours a more step-by-step approach, with Mr Kim proposing dismantling its Yongbyon nuclear complex in exchange for lifting the main sanctions - a notion Mr Trump refused despite the vaunted ""chemistry"" between the pair.""The North could be trying to show the US it can always turn back to an aggressive posture by rebuilding missile sites in order to gain leverage in future talks, but without actually firing a missile or rocket,"" said Mr Cheong Seong Chang, a senior researcher at the private Sejong Institute.""It is hard to rule out the possibility of a rocket launch at the Sohae station at this point as North Korea has proven time and time again it can do unexpected things.""Satellite analysis indicates increased activity at two key sites - the Samundong missile research facility and the Sohae rocket launch centre.Samundong was built in 2012 to support development of long-range missiles and space-launch vehicles.As well as developing the Hawsong-15 ICBM, which analysts agree is capable of reaching the whole US mainland, Samundong constructed the long-range rockets that were successfully launched from the Sohae satellite launch station in 2012 and 2016. - AFP",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_KOREA12K896_4685440.jpg?itok=u5KW2L5P
https://www.tnp.sg/news/world/malaysia-releases-indonesian-suspected-killing-kim-jong-nam,Malaysia releases Indonesian suspected of killing Kim Jong Nam,"Mar 12, 2019 06:00 am",WORLD,World,"KUALA LUMPUR An Indonesian accused in the 2017 killing of the North Korean leader's half-brother was freed yesterday, as a Malaysian court dropped the murder charge against her.","As the court gave its decision, Ms Siti Aisyah, 26, turned to her Vietnamese co-defendant Doan Thi Huong, 30, in the dock, and the two women, who had been facing the death penalty together, embraced tearfully.They stood accused of poisoning Mr Kim Jong Nam, the half-brother of North Korean leader Kim Jong Un - with liquid VX, a banned chemical weapon - in February 2017, Reuters reported.A defence lawyer also asked for an adjournment in the case against Huong to submit a request that charges be dropped against her too. Defence lawyers have said the women were pawns in an assassination orchestrated by North Korean agents.Ms Siti, who had worked as a masseuse in the Malaysian capital, and Huong, who described herself as an actress, had maintained that they believed they had been hired to participate in a reality TV prank show.The Straits Times reported that Malaysia decided to drop the murder charge against Ms Siti after taking into account the good relations between Malaysia and Indonesia, it was revealed yesterday.Malaysia's Attorney-General Chambers issued the order last Friday not to prosecute Ms Siti, according to a letter revealed by the Indonesian embassy in Kuala Lumpur yesterday.Attorney-General Tommy Thomas said the ""prosecution will request the court to order a 'discharge not amounting to acquittal'"".Ms Siti spoke briefly with journalists.""I feel so happy. I did not expect that today I would be released,"" she said.When asked what was the first thing she wanted to do, she said: ""I want to see my family.""The court rejected her lawyer's request for a full acquittal, as it said the trial had already established a prima facie case and she could be recalled if fresh evidence emerged.The court will resume proceedings on Huong's case on Thursday, pending a reply from Mr Thomas to a request that charges against her be withdrawn.""Where is the principle of equality? Both of them were charged on the same evidence, the defence was called on fairly the same grounds,"" said Mr Salim Bashir, one of her lawyers.""Until today, we do not know what were the exceptional circumstances that were needed for the Attorney-General to review the charge against Siti Aisyah.""",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_FREE12D94R_4685433.jpg?itok=qUiSx3Kn
https://www.tnp.sg/news/singapore/punggols-first-fire-station-open-mid-2020,Punggol's first fire station to open by mid-2020,"Mar 12, 2019 06:00 am",COMMUNITY ISSUES,Singapore,The first fire station in Punggol will open by the middle of next year to ensure residents in the rapidly developing town can get speedier responses to emergency situations.,"It will be at 151 Punggol Central, where it will share a building with the town's neighbourhood police centre when the latter moves from its current location in Tebing Lane.The new fire station is necessary because of the rapid development in the area, particularly with plans announced in January to develop the 50ha Punggol Digital District, said Ms Sun Xueling, Senior Parliamentary Secretary for Home Affairs and National Development.She was speaking at a ground-breaking ceremony yesterday for the fire station and police centre.Mr Ng Chee Meng, Minister in the Prime Minister's Office, as well as 150 guests from the Singapore Civil Defence Force (SCDF), Singapore Police Force (SPF), Ministry of Home Affairs and grassroots representatives were at the event. Ms Sun and Mr Ng are MPs for Pasir Ris-Punggol GRC.When completed next year, the five-storey building will house the SCDF's 23rd fire station and the SPF's 35th neighbourhood police centre.It will include two firefighter slides, a 25m training maze, as well as eight fire engine bays.The second storey will be dedicated to community engagement events, with a multi-purpose hall, rooftop garden and training room.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_CNPUNGGOL12_4685808.jpg?itok=SChjM1CP
https://www.tnp.sg/news/world/latest-crash-thrusts-boeings-737-max-8-spotlight-again,Latest crash thrusts Boeing’s 737 MAX 8 into spotlight again ,"Mar 12, 2019 06:00 am",WORLD,World,"CHICAGO/WASHINGTON The latest version of Boeing's best-selling 737 family - a global industry workhorse - has again been thrust into the spotlight after a fatal crash in Ethiopia, months after a deadly crash involving an identical new jet in Indonesia.","Boeing's 737 MAX is the newest version of a jet that has been a fixture of passenger travel for decades and the cash cow of the world's largest aircraft maker, competing against Airbus SE's A320neo family of single-aisle jetliners.Former National Transportation Safety Board chairman Mark Rosenker said the catastrophic crashes of two new airplanes soon after the 737 MAX 8 was introduced were ""highly unusual"" and both had broad similarities in that they went down soon after takeoff.While it is unclear if there is a direct link, ""this is now an extraordinary issue"" for safety officials to grapple with and will prompt an investigation to determine if there are common issues, Mr Rosenker said.Aviation analyst Scott Hamilton cautioned against drawing comparisons between the two crashes. Ethiopian has a strong reputation and good safety record, he said in a blog post.Still, the crash puts fresh pressure on Boeing just days before it had planned an event to debut another aircraft.Late on Sunday, Boeing said it would postpone the planned ceremonial debut of its 777x widebody aircraft that had been set for tomorrow in Seattle and was to be live streamed.The company said it is focused on ""supporting"" Ethiopian Airlines and ""will look for an opportunity to mark the new plane with the world in the near future"".- REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/11/NP_20190311_CRASH11OZBH_4682999.jpg?itok=MdKvFVxS
https://www.tnp.sg/news/world/china-ethiopia-indonesia-ground-fleets-boeing-737-max-planes,"China, Ethiopia, Indonesia ground fleets of Boeing 737 MAX planes ","Mar 12, 2019 06:00 am",WORLD,World,"TULU FARA, ETHIOPIA China, Ethiopia and Indonesia grounded fleets of Boeing 737 MAX 8 after the crash of the Ethiopian Airlines jet that killed all 157 people on board.","Ethiopia's Parliament declared yesterday a day of mourning over the crash.Ethiopian Airlines, Africa's largest carrier, said yesterday it was grounding its remaining fleet of six 737 MAX 8 Boeings ""until further notice"", AFP reported.China, too, ordered domestic airlines to suspend commercial operation of the Boeing 737 MAX 8.Nearly 100 planes have been grounded.Indonesia was also grounding its Boeing 737 MAX 8 jets.Indonesia's director-general of air transport Polana Pramesti said the country ""will take steps to carry out inspections and temporarily prohibit Boeing 737 Max 8 from flying in Indonesia"".The inspections on Indonesia's 11 Max 8 jets will start today and the plane will stay grounded until it was cleared by safety regulators, she added.Boeing has described the MAX series as its fastest-selling plane with more than 4,500 orders placed by July last year.SilkAir, which operates the 737 MAX, said it was monitoring the situation, but its planes continued to operate as scheduled, Bloomberg reported.Jet Airways and SpiceJet, two Indian airlines that use the 737 MAX jet, and the country's regulators have asked Boeing for information.",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_PLANE12HN3B_4685665.jpg?itok=w4G-m4Yf
https://www.tnp.sg/news/singapore/sats-new-tech-cuts-waste-airplane-meals,Sats’ new tech cuts waste from airplane meals,"Mar 12, 2019 06:00 am",TOURISM & TRAVEL,Singapore,"After every flight, extra meals end up in the bin.","To reduce waste, Sats, a major player in the food industry and Changi Airport's main airline caterer, has invested in new technology to extend the shelf life of cooked food. This means that those extra meals can be served at a later date instead of being junked.Fresh meals that are immediately chilled can now be stored for up to 90 days without added preservatives, instead of the typical 24 to 48 hours.It is also possible for ready-to-eat-meals, including braised chicken rice, chicken briyani, beef stroganoff, pasta alfredo and black pepper chicken udon to be stored, without refrigeration, for between six and 24 months.This can be done with no adverse impact on food safety, nutrition or taste, Sats stressed, adding that shelf life is extended with pasteurisation and sterilisation.Pasteurisation is the process of treating food with heat for a short time to reduce microbial growth. With sterilisation, heat and pressure are applied to eliminate all forms of bacteria and enzyme activity.Sats showcased the new technology yesterday at the launch of its extended kitchen facility at Changi North, which is part of a $25 million investment.The kitchen can now produce up to 60,000 meals a day, compared with 45,000 previously, Sats told Minister for Trade and Industry Chan Chun Sing and other guests at the event.Sats has another kitchen at Changi Airport, located next toTerminal 4.Professor William Chen, director of the food science and technology programme at Nanyang Technological University, told The Straits Times that food spoils when the environment is conducive for microbial growth and oxidation reaction.It causes a change in the nutritional value of food products and how they taste.However, if food products are properly processed and stored, they can be safely stored for several years, he said.""For in-flight ready-to-eat meals, it would be desirable to separate watery portions, for example, sauces, from solid portions.""This is because water is needed for microbes to proliferate, causing food spoilage,"" Prof Chen added.Scoot, the budget arm of Singapore Airlines (SIA), is the first carrier to adopt the new technology, and will feature some of the meals from June.SIA has no plans to do the same at this time.Its spokesman told The Straits Times: ""We are open to exploring potential opportunities in future.""At the Changi North facility, Sats is also boosting efficiency with new equipment such as giant auto-fryers.With the equipment, it takes half an hour to cook 60kg of fried rice or noodles, compared with 90 minutes previously.The firm is also harnessing technology to simulate production lines so that resource and manpower planning can be optimised.Mr Alex Hungate, president and chief executive officer of Sats, said: ""Instead of eating manufactured food and snacks that might include added preservatives, now everyone can eat meals they love, conveniently and safely, with minimal food waste.""",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_SATS12_4685784.jpg?itok=c-Kt84TU
https://www.tnp.sg/news/world/brexit-crunch-looms-pm-may-eu-talks-stall,Brexit crunch looms for PM May as EU talks stall,"Mar 12, 2019 06:00 am",WORLD,World,LONDON/BRUSSELS British Prime Minister Theresa May's Brexit strategy was in meltdown yesterday after her failure to win last-minute concessions from the European Union set the stage for another humiliating defeat of her divorce deal in Parliament.,"Just 18 days before Britain is due to leave the EU on March 29, there is still no ratified divorce deal and talks with the bloc have stalled as Mrs May tries to break the deadlock in London.Mrs May's spokesman said a ""meaningful"" parliamentary vote on her deal would go ahead today, even though talks with the EU are deadlocked, and the motion was scheduled to be published late yesterday.European officials said there had been no breakthrough in talks over the weekend and expressed frustration with Mrs May's attempts to get concessions weeks before Britain's exit.""May has boxed herself even deeper into a corner, it seems the second meaningful vote will go ahead on Tuesday but it also seems like it won't be the last meaningful vote on this,"" one EU official said.""We really want to be over with it now. It's not going anywhere so even an extension is unlikely to break the impasse. There is not much patience or goodwill left on our side.""European Commission spokesman Margaritis Schinas said it was up to the British Parliament to take important decisions on Brexit this week.The ultimate outcome remains unclear, though most diplomats and investors say Brexit will define Britain's prosperity for generations to come.The deadlocked talks effectively open up the prospect of either a last-minute deal, probably around the time of an EU summit on March 21-22, or a delay to Brexit.Mrs May offered lawmakers a ""meaningful"" vote on what she had hoped would be a revised deal today but with no major changes yet secured, Brexit-supporting lawmakers warned it would be defeated again.If her deal is defeated, Mrs May has pledged to give lawmakers a vote on leaving without a deal on March 29 and, if they reject that, then they will vote on Thursday on delaying Brexit.In Brussels, diplomats and officials said Britain would face EU demands for billions of euros in cash if it fails to strike a Brexit deal. - REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_BREXIT12_4685685.jpg?itok=kk_qFrVn
https://www.tnp.sg/news/world/australian-government-heading-defeat,Australian government heading for defeat,"Mar 12, 2019 06:00 am",WORLD,World,"SYDNEY Australia's conservative government is heading for defeat in a looming election, a widely watched opinion poll showed yesterday, after disappointing news on the economy tarnished Prime Minister Scott Morrison's credibility.","Notching its 50th poll loss in a row, the Liberal-National coalition trailed the centre-left Labor Party by 54 per cent to 46 per cent on a two-party preferred basis.The coalition trailed Labor by 53 per cent to 47 per cent in the previous Newspoll for The Australian newspaper.The results would give Labor a clear victory if the election were fought today.Time is short, as the vote is expected some time in May.The coalition's primary vote was on 36 per cent, behind Labor on 39 per cent.The poll of 1,610 people was conducted from last Thursday to Sunday and had a margin of error of 2.4 percentage points.The result comes a week after government figures showed the Australian economy almost ground to a halt in the fourth quarter of last year, undermining the coalition's claim to being the party of better economic management.The coalition has also been hit by a wave of high-profile retirements.The government will present its annual Budget on April 2 and is expected to announce a return to surplus and likely some sort of tax cuts or spending promises to sweeten voters. - REUTERS",https://www.tnp.sg/sites/default/files/styles/medium/public/articles/2019/03/12/NP_20190312_AUS12_4685374.jpg?itok=vw_bjgcg
https://www.tnp.sg/news/singapore/murder-suspect-allegedly-hacked-boss-death-after-being-fired-twice,Murder suspect allegedly hacked boss to death after being fired twice,"Mar 13, 2019 06:00 am",COURT & CRIME,Singapore,His boss fired him on Monday morning for allegedly having a poor work attitude.,"Mr Lin Xinjie, 30, one of three directors at online retail company Jiji Singapore, told Yee Jing Man, 23, a packer, that he was being laid off for skipping work too often.Yee, a Malaysian, appeared agitated when he left the company premises, witnesses said.The New Paper understands he returned to the company office on the second storey of the International Furniture Centre building at 62 Sungei Kadut Loop around noon.By then, most of the company's 40 or so employees had gone out for lunch.Yee then saw Mr Lin, who was still in the office, and allegedly pulled out a chopper from his backpack to attack his former boss.Chinese-language newspaper Shin Min Daily News reported yesterday that Yee slashed Mr Lin's neck with a chopper.Mr Li Mingqiao, 29, another company director, intervened to stop the attack but was injured in the process.At least two female employees, aged 38 and 34, witnessed the alleged attack, Lianhe Wanbao reported yesterday.As Mr Lin lay in a pool of blood on the floor, Yee allegedly turned the chopper on himself. He reportedly sustained deep wounds on his chest and left wrist.When the police arrived, they arrested Yee for murder and seized a chopper and a knife as evidence. It is unclear where the knife came from.Yee, Mr Li and a third person were taken to Khoo Teck Puat Hospital (KTPH).TNP understands that Yee and Mr Li were warded in the intensive care unit. Mr Li is said to be in stable condition after surgery on Monday.Mr Lin had started at least eight companies since 2011 based on records from the Accounting and Corporate Regulatory Authority.He founded Jiji Singapore in 2017 with Mr Li and another partner.His father, who declined to give his full name, told reporters at the Singapore General Hospital mortuary yesterday that Mr Lin had worked hard to develop Jiji.""Despite being only 30 years old, he had grown his company to about 40 employees. Unless he was sick or overseas, he would always be in the office, even on weekends, "" he said.The older Mr Lin, who is in his 50s, said Yee had worked for his son for about five years, but his work ethic had suffered in the last two years as he began skipping work.""He refused to heed several warnings, so my son decided to fire him,"" he said.""When he pleaded for a second chance, Xinjie took him back, but his poor work attitude did not improve.""When it affected the company's operations, Xinjie decided to fire him a second time. That's when he returned with a chopper.""The older Mr Lin added that his only son was always filial and respectful to his elders.Also describing him as filial and kind, Mr Lin's mother told Shin Min: ""He worked very hard and for long hours, often past midnight.""He previously told me about (Yee) always skipping work and taking leave and that if he kept doing this, he would have to fire him.""She said it was likely her son was attacked from behind while he was using the computer, making it hard for him to defend himself.Yee, a work permit holder, is expected to be charged with murder today.TNP understands he was in a relationship with a female packer at the company.Mr Lin's family collected his body from the mortuary yesterday. His wake was initially expected to start yesterday, but was rescheduled to noon today at 91 Tampines Link.The funeral is now scheduled for Friday morning.",https://www.tnp.sg/sites/default/files/styles/pillarboxed_portrait/public/articles/2019/03/13/NP_20190313_HACK13L05T_4688416.jpg?itok=l5RInH9r
